lp,n,pk,pm,t,fmax,favg
2860,55,0.8,0.01,150,1.9166887293639525,1.7002608600857516
2861,55,0.85,0.0001,50,1.85965013590983,1.8554691688135574
2862,55,0.85,0.0001,60,1.8719918910152646,1.8706329414970073
2863,55,0.85,0.0001,70,1.8209144026319706,1.8201484650789785
2864,55,0.85,0.0001,80,1.8563678861019033,1.8551926788558453
2865,55,0.85,0.0001,90,1.8632757628983416,1.8605845569129342
2866,55,0.85,0.0001,100,1.8487640505337342,1.847936411360705
2867,55,0.85,0.0001,110,1.8684843553667527,1.8681486208442974
2868,55,0.85,0.0001,120,1.832247820335287,1.8311183553245332
2869,55,0.85,0.0001,130,1.8403582349012744,1.8394957864432029
2870,55,0.85,0.0001,140,1.8525632519424349,1.850205621590279
2871,55,0.85,0.0001,150,1.855017396128342,1.8540000005051516
2872,55,0.85,0.0005,50,1.8351220524640381,1.825346748291792
2873,55,0.85,0.0005,60,1.8497675771068618,1.8441922024097699
2874,55,0.85,0.0005,70,1.8799602388482186,1.8728631756757848
2875,55,0.85,0.0005,80,1.8422321918651656,1.83506555864574
2876,55,0.85,0.0005,90,1.8489158225227689,1.8414228281607419
2877,55,0.85,0.0005,100,1.850641824648606,1.8455150934052147
2878,55,0.85,0.0005,110,1.8537330590889343,1.845428549367768
2879,55,0.85,0.0005,120,1.858359696746292,1.8509248401353249
2880,55,0.85,0.0005,130,1.8549286128674958,1.8482275113401527
2881,55,0.85,0.0005,140,1.8562306733947036,1.848011926931494
2882,55,0.85,0.0005,150,1.8441589854452203,1.8385653780193985
2883,55,0.85,0.001,50,1.8723933106078516,1.852374302050691
2884,55,0.85,0.001,60,1.8620435266127129,1.8436776741589835
2885,55,0.85,0.001,70,1.8774277586031125,1.8602092170237563
2886,55,0.85,0.001,80,1.8551535985883734,1.8390757108755074
2887,55,0.85,0.001,90,1.8756705029545941,1.8601793253295482
2888,55,0.85,0.001,100,1.8504522975387412,1.8300857148307024
2889,55,0.85,0.001,110,1.8248392114696133,1.812846665051309
2890,55,0.85,0.001,120,1.8383810431039578,1.8275044215730387
2891,55,0.85,0.001,130,1.8486138285155962,1.8341576939639115
2892,55,0.85,0.001,140,1.866704484785652,1.8524848566594292
2893,55,0.85,0.001,150,1.8534271026688938,1.840398963703938
2894,55,0.85,0.005,50,1.8729439521299753,1.747073210492548
2895,55,0.85,0.005,60,1.8932355947177557,1.7798167873467108
2896,55,0.85,0.005,70,1.906408580441203,1.8014902390053171
2897,55,0.85,0.005,80,1.9036230400944456,1.798540811077177
2898,55,0.85,0.005,90,1.8867007661947575,1.7779678588873302
2899,55,0.85,0.005,100,1.9062034350643577,1.8013238723782197
2900,55,0.85,0.005,110,1.8673079063591407,1.769319130349967
2901,55,0.85,0.005,120,1.9018840392378695,1.8082874167153127
2902,55,0.85,0.005,130,1.8903750364235359,1.7997170445689847
2903,55,0.85,0.005,140,1.8927969239144593,1.794170372747267
2904,55,0.85,0.005,150,1.9177610076972627,1.810828777052117
2905,55,0.85,0.01,50,1.9245359834405067,1.6845111519910048
2906,55,0.85,0.01,60,1.90788050477893,1.6786169850262531
2907,55,0.85,0.01,70,1.9032552601334138,1.6781515968973617
2908,55,0.85,0.01,80,1.9305135119830736,1.7069137828895165
2909,55,0.85,0.01,90,1.9228360108310225,1.688071331868577
2910,55,0.85,0.01,100,1.911671855709195,1.6844420281155263
2911,55,0.85,0.01,110,1.9408069678680033,1.7253100824136758
2912,55,0.85,0.01,120,1.9319250541906774,1.696429581899023
2913,55,0.85,0.01,130,1.9320920372371224,1.720498824719281
2914,55,0.85,0.01,140,1.9297569673704589,1.7161800315454299
2915,55,0.85,0.01,150,1.9333612988741837,1.7222282482951372
2916,55,0.9,0.0001,50,1.8509209009330083,1.8480069214731725
2917,55,0.9,0.0001,60,1.87371532618258,1.8706174984478674
2918,55,0.9,0.0001,70,1.859913240726048,1.8566446681789122
2919,55,0.9,0.0001,80,1.8453893564292896,1.844196447233403
2920,55,0.9,0.0001,90,1.8419686088803704,1.8407344322521748
2921,55,0.9,0.0001,100,1.878005712836539,1.8764542686989727
2922,55,0.9,0.0001,110,1.853762263537162,1.850575542947322
2923,55,0.9,0.0001,120,1.8330398872781868,1.832668252005269
2924,55,0.9,0.0001,130,1.8637763196398802,1.86310098482411
2925,55,0.9,0.0001,140,1.8491285205093826,1.8472618352497312
2926,55,0.9,0.0001,150,1.832183289609967,1.8314423569211506
2927,55,0.9,0.0005,50,1.8628113032353695,1.8547718485835423
2928,55,0.9,0.0005,60,1.866587048884003,1.8595020405553213
2929,55,0.9,0.0005,70,1.8752511498298032,1.8673055388162458
2930,55,0.9,0.0005,80,1.851659337715772,1.8448659375723633
2931,55,0.9,0.0005,90,1.8785696692634963,1.8720412292931607
2932,55,0.9,0.0005,100,1.8654501561786876,1.8575080894076101
2933,55,0.9,0.0005,110,1.8694043605952675,1.8619340313157524
2934,55,0.9,0.0005,120,1.846288067902214,1.8396702861958945
2935,55,0.9,0.0005,130,1.8711006183770436,1.8658282633425125
2936,55,0.9,0.0005,140,1.8818194087873081,1.874431727386163
2937,55,0.9,0.0005,150,1.856095623878093,1.8496376767568554
2938,55,0.9,0.001,50,1.8343933925681422,1.8138367283107844
2939,55,0.9,0.001,60,1.8724929353143482,1.8567180690816074
2940,55,0.9,0.001,70,1.8627146973302506,1.8479436060334868
2941,55,0.9,0.001,80,1.8378573373761082,1.8232975375257763
2942,55,0.9,0.001,90,1.8668950936515887,1.8547670808268826
2943,55,0.9,0.001,100,1.882628577600458,1.8666577258193675
2944,55,0.9,0.001,110,1.8663686330508549,1.852451149743405
2945,55,0.9,0.001,120,1.8881342990318981,1.873815362392267
2946,55,0.9,0.001,130,1.8629186597909253,1.8458274234120253
2947,55,0.9,0.001,140,1.8514577915876358,1.8376230618153975
2948,55,0.9,0.001,150,1.8694529426549837,1.8554797637295912
2949,55,0.9,0.005,50,1.8897190540859736,1.7605715212776516
2950,55,0.9,0.005,60,1.8934279474428282,1.7717432066107526
2951,55,0.9,0.005,70,1.8632330434543736,1.7509185807756966
2952,55,0.9,0.005,80,1.8824841864684883,1.7798199506116708
2953,55,0.9,0.005,90,1.8579368056641392,1.7564675464517958
2954,55,0.9,0.005,100,1.8859419841785305,1.779865841155064
2955,55,0.9,0.005,110,1.8890099439616268,1.7817063713153118
2956,55,0.9,0.005,120,1.9096933372440483,1.8029909692956074
2957,55,0.9,0.005,130,1.8775762619430356,1.7756747667452328
2958,55,0.9,0.005,140,1.8916356611266585,1.7939296537266889
2959,55,0.9,0.005,150,1.9188663702454187,1.8204464141346757
2960,55,0.9,0.01,50,1.9089141710529163,1.6599091712782643
2961,55,0.9,0.01,60,1.9067138442782552,1.6864382082221312
2962,55,0.9,0.01,70,1.918441459587806,1.6872696067718949
2963,55,0.9,0.01,80,1.9105092245582083,1.693099262691829
2964,55,0.9,0.01,90,1.8989946140096001,1.6753442891348524
2965,55,0.9,0.01,100,1.9072075219791802,1.673800814421558
2966,55,0.9,0.01,110,1.9144273466690314,1.7006243519521447
2967,55,0.9,0.01,120,1.9232519367418652,1.6962558814646027
2968,55,0.9,0.01,130,1.932290825480702,1.7144411840011415
2969,55,0.9,0.01,140,1.915458145584492,1.6959831400159913
2970,55,0.9,0.01,150,1.9212198571813817,1.7135343172647464
2971,60,0.5,0.0001,50,1.8242156565401089,1.821682708789387
2972,60,0.5,0.0001,60,1.8400966471903109,1.8374078271593268
2973,60,0.5,0.0001,70,1.8119734455376442,1.810357374366186
2974,60,0.5,0.0001,80,1.7952307240669938,1.7928835408891934
2975,60,0.5,0.0001,90,1.8096815559270798,1.808087321883865
2976,60,0.5,0.0001,100,1.8204669738613504,1.8186415962108446
2977,60,0.5,0.0001,110,1.8234303621933308,1.8221272918205471
2978,60,0.5,0.0001,120,1.8382867780267074,1.8374055722727758
2979,60,0.5,0.0001,130,1.8259471398517095,1.8245151364319525
2980,60,0.5,0.0001,140,1.8514492265008085,1.8502908180795317
2981,60,0.5,0.0001,150,1.82573493465452,1.82445124001714
2982,60,0.5,0.0005,50,1.8508541205855125,1.843659347156378
2983,60,0.5,0.0005,60,1.8501293395149603,1.8402348298164422
2984,60,0.5,0.0005,70,1.844131573056236,1.8334639433903976
2985,60,0.5,0.0005,80,1.8281814824591998,1.82108812756754
2986,60,0.5,0.0005,90,1.8410293255144305,1.8356644731447234
2987,60,0.5,0.0005,100,1.8149944939935438,1.808596123559104
2988,60,0.5,0.0005,110,1.8288967805294098,1.8202879224145474
2989,60,0.5,0.0005,120,1.8627384484004312,1.854197950676403
2990,60,0.5,0.0005,130,1.8453601609222554,1.8406384065082266
2991,60,0.5,0.0005,140,1.8288732118726596,1.820862887712194
2992,60,0.5,0.0005,150,1.8308448094218306,1.824384161638566
2993,60,0.5,0.001,50,1.8608588333308835,1.8417010359167045
2994,60,0.5,0.001,60,1.8448108290307466,1.829477980800081
2995,60,0.5,0.001,70,1.8321269364164647,1.81934273463797
2996,60,0.5,0.001,80,1.851360351030356,1.8356302326622278
2997,60,0.5,0.001,90,1.8290693869140597,1.815631805936525
2998,60,0.5,0.001,100,1.8586125262169007,1.8449965964910957
2999,60,0.5,0.001,110,1.8530010311477263,1.8433652080782295
3000,60,0.5,0.001,120,1.8504702779339937,1.8360112058874218
3001,60,0.5,0.001,130,1.838168910510305,1.8252790781149306
3002,60,0.5,0.001,140,1.8389098674024573,1.8259490232069095
3003,60,0.5,0.001,150,1.8393064558650232,1.825181285403512
3004,60,0.5,0.005,50,1.8702420112774667,1.7467964506336846
3005,60,0.5,0.005,60,1.8867708682932145,1.7683031381193068
3006,60,0.5,0.005,70,1.8803240526811533,1.7718960677251923
3007,60,0.5,0.005,80,1.8618887696398665,1.7546759114379697
3008,60,0.5,0.005,90,1.877390512277481,1.7730272277135162
3009,60,0.5,0.005,100,1.883384224490405,1.7769439342772138
3010,60,0.5,0.005,110,1.873987099947908,1.7604385429193798
3011,60,0.5,0.005,120,1.862952207490837,1.7689661248839474
3012,60,0.5,0.005,130,1.8683461993460893,1.7659110933670505
3013,60,0.5,0.005,140,1.8963312710943214,1.7859166309548373
3014,60,0.5,0.005,150,1.9115524435036633,1.807705840035473
3015,60,0.5,0.01,50,1.8937401761110573,1.6519364190136918
3016,60,0.5,0.01,60,1.906540894821609,1.6611814223389991
3017,60,0.5,0.01,70,1.9168096203719427,1.6969128563722113
3018,60,0.5,0.01,80,1.9313369991958103,1.7005756298037367
3019,60,0.5,0.01,90,1.9282918878516302,1.7064739821868526
3020,60,0.5,0.01,100,1.9105904406805791,1.675877130357453
3021,60,0.5,0.01,110,1.9209367903126262,1.6953343108821488
3022,60,0.5,0.01,120,1.923286610091169,1.688765662271028
3023,60,0.5,0.01,130,1.9298426400456186,1.7074518829996597
3024,60,0.5,0.01,140,1.9085178049144471,1.6806985126265623
3025,60,0.5,0.01,150,1.9488520763241781,1.723831110250839
3026,60,0.55,0.0001,50,1.8435608180236445,1.8397808404427562
3027,60,0.55,0.0001,60,1.8358101093192003,1.8344730556146436
3028,60,0.55,0.0001,70,1.8244960446076306,1.8219387183951732
3029,60,0.55,0.0001,80,1.8199221094019753,1.818782048414841
3030,60,0.55,0.0001,90,1.82996185640673,1.828892401942253
3031,60,0.55,0.0001,100,1.8191374163092455,1.8180232331339017
3032,60,0.55,0.0001,110,1.8578041683363926,1.8567062669807064
3033,60,0.55,0.0001,120,1.845045513489362,1.8434997862102083
3034,60,0.55,0.0001,130,1.8219263114946955,1.8210536910939743
3035,60,0.55,0.0001,140,1.8231324586388356,1.8200851885352203
3036,60,0.55,0.0001,150,1.8367793150226108,1.8360689126446308
3037,60,0.55,0.0005,50,1.8469743237356893,1.8366160208712174
3038,60,0.55,0.0005,60,1.8519261064862196,1.8418770642018938
3039,60,0.55,0.0005,70,1.862222688276324,1.8550403880310435
3040,60,0.55,0.0005,80,1.8595497556217397,1.8509304926167751
3041,60,0.55,0.0005,90,1.8168165321384544,1.80433999171592
3042,60,0.55,0.0005,100,1.848668435498393,1.8430480762933419
3043,60,0.55,0.0005,110,1.830668493182743,1.8258335719693926
3044,60,0.55,0.0005,120,1.8383785168187985,1.8309854940453056
3045,60,0.55,0.0005,130,1.8591410532477826,1.8520136155747358
3046,60,0.55,0.0005,140,1.8557770669605709,1.8485378675120034
3047,60,0.55,0.0005,150,1.8391072326936544,1.8309494450287793
3048,60,0.55,0.001,50,1.8496481100612154,1.8321647917526633
3049,60,0.55,0.001,60,1.853206239277568,1.8374383540359336
3050,60,0.55,0.001,70,1.8338053278686774,1.8201189339238601
3051,60,0.55,0.001,80,1.8307751383258575,1.815039135468644
3052,60,0.55,0.001,90,1.862461960639641,1.8485044997709417
3053,60,0.55,0.001,100,1.8705333438368044,1.8560475286678542
3054,60,0.55,0.001,110,1.8386602934050313,1.8260101443072654
3055,60,0.55,0.001,120,1.8408577830450568,1.8263182641248392
3056,60,0.55,0.001,130,1.85240335551123,1.8381833343415728
3057,60,0.55,0.001,140,1.8579226488177263,1.840922982576175
3058,60,0.55,0.001,150,1.83662386956422,1.8214829565588098
3059,60,0.55,0.005,50,1.8918447470888142,1.7634010215106468
3060,60,0.55,0.005,60,1.8558285039078146,1.7376928560445415
3061,60,0.55,0.005,70,1.8942743584304378,1.7803515035678474
3062,60,0.55,0.005,80,1.8707606501263816,1.751553561393944
3063,60,0.55,0.005,90,1.8756631743965957,1.7699412063196045
3064,60,0.55,0.005,100,1.884570853239137,1.786855756679607
3065,60,0.55,0.005,110,1.881842937097265,1.7761762591575185
3066,60,0.55,0.005,120,1.8931492192982065,1.796056531858756
3067,60,0.55,0.005,130,1.8930229033507968,1.7963718996906346
3068,60,0.55,0.005,140,1.855663729140928,1.7607718743330876
3069,60,0.55,0.005,150,1.8654995973246236,1.768964063901988
3070,60,0.55,0.01,50,1.9230160843055146,1.6772847923387673
3071,60,0.55,0.01,60,1.8929388166399626,1.662978898190549
3072,60,0.55,0.01,70,1.927220560458892,1.6894536572971273
3073,60,0.55,0.01,80,1.9135584025597858,1.6836369229221342
3074,60,0.55,0.01,90,1.9068464127625555,1.6826096502264947
3075,60,0.55,0.01,100,1.9322568316185433,1.697663069595926
3076,60,0.55,0.01,110,1.918042939363026,1.7069049219740406
3077,60,0.55,0.01,120,1.9299731140949237,1.725882077423485
3078,60,0.55,0.01,130,1.9298451779061627,1.7119643594759324
3079,60,0.55,0.01,140,1.9513441327347283,1.7227530209868132
3080,60,0.55,0.01,150,1.9393234498282448,1.7201527400575138
3081,60,0.6,0.0001,50,1.8433196494380468,1.8382606184283892
3082,60,0.6,0.0001,60,1.8081388158142673,1.8065572322242045
3083,60,0.6,0.0001,70,1.8405035399065606,1.8381596051383775
3084,60,0.6,0.0001,80,1.8361231378166998,1.8349054149793775
3085,60,0.6,0.0001,90,1.807779401510385,1.8072074700888252
3086,60,0.6,0.0001,100,1.8290216379078692,1.8278582122822178
3087,60,0.6,0.0001,110,1.8100746321069183,1.8079700116343775
3088,60,0.6,0.0001,120,1.8269483053777367,1.8243933963866397
3089,60,0.6,0.0001,130,1.8214601996373354,1.8197780937682484
3090,60,0.6,0.0001,140,1.8588667530853737,1.8570115006000278
3091,60,0.6,0.0001,150,1.8546049919448122,1.8532872108112846
3092,60,0.6,0.0005,50,1.8566288192388074,1.8495037663607234
3093,60,0.6,0.0005,60,1.8549961595096243,1.8486870133973126
3094,60,0.6,0.0005,70,1.8346684909561843,1.8289705286522022
3095,60,0.6,0.0005,80,1.8289763414377758,1.8238081164549975
3096,60,0.6,0.0005,90,1.8236608562289345,1.8175114705362856
3097,60,0.6,0.0005,100,1.8767059550399432,1.8682785131718278
3098,60,0.6,0.0005,110,1.8581070072060715,1.8536895616415139
3099,60,0.6,0.0005,120,1.8510423969648742,1.8438448985891613
3100,60,0.6,0.0005,130,1.8504707276299368,1.8452834643806335
3101,60,0.6,0.0005,140,1.8448946796748096,1.8362386395134374
3102,60,0.6,0.0005,150,1.844904701298905,1.837102615347189
3103,60,0.6,0.001,50,1.827541671985233,1.8023947559025932
3104,60,0.6,0.001,60,1.8476529092413827,1.8283807325827264
3105,60,0.6,0.001,70,1.8519590113367987,1.83296433012556
3106,60,0.6,0.001,80,1.855053952252281,1.8424664772833086
3107,60,0.6,0.001,90,1.87066325552983,1.8530507745086569
3108,60,0.6,0.001,100,1.8719424670611395,1.8585102940649048
3109,60,0.6,0.001,110,1.8487315384253409,1.834187427224258
3110,60,0.6,0.001,120,1.8455580559827425,1.8311113753397066
3111,60,0.6,0.001,130,1.8780368353578862,1.8637627880580754
3112,60,0.6,0.001,140,1.8317145449030479,1.8133472257673915
3113,60,0.6,0.001,150,1.878172124321483,1.863820768585894
3114,60,0.6,0.005,50,1.9028437411898524,1.7714478340305313
3115,60,0.6,0.005,60,1.8587691377236206,1.7330501603724948
3116,60,0.6,0.005,70,1.8640262191074504,1.7550481123595802
3117,60,0.6,0.005,80,1.8568239844980077,1.7557547842884116
3118,60,0.6,0.005,90,1.9084821916241412,1.796968637645365
3119,60,0.6,0.005,100,1.8806944740544966,1.7773735291174506
3120,60,0.6,0.005,110,1.874852400650335,1.7769959541559706
3121,60,0.6,0.005,120,1.9016472998987775,1.7968884071328661
3122,60,0.6,0.005,130,1.8764826914500303,1.7661821567158738
3123,60,0.6,0.005,140,1.8878560160008435,1.7936612325637151
3124,60,0.6,0.005,150,1.888304659606803,1.7936206677310864
3125,60,0.6,0.01,50,1.9156585396797288,1.6601439492290562
3126,60,0.6,0.01,60,1.8992100446688083,1.664091056350695
3127,60,0.6,0.01,70,1.9210065418036728,1.6845888108381388
3128,60,0.6,0.01,80,1.9032832108668427,1.6737931072585939
3129,60,0.6,0.01,90,1.9206184548786573,1.7009834001592892
3130,60,0.6,0.01,100,1.902848535351892,1.6850058193785153
3131,60,0.6,0.01,110,1.9245233948421736,1.7093684073473114
3132,60,0.6,0.01,120,1.9282501322338856,1.6964043976251824
3133,60,0.6,0.01,130,1.9238600929493095,1.6983005985699966
3134,60,0.6,0.01,140,1.9147553859689053,1.689951187144766
3135,60,0.6,0.01,150,1.9206173604727075,1.6805737395853988
3136,60,0.65,0.0001,50,1.850553062645169,1.8470070726993777
3137,60,0.65,0.0001,60,1.8687575674044572,1.8667265922111458
3138,60,0.65,0.0001,70,1.8283983743847907,1.8278933003273108
3139,60,0.65,0.0001,80,1.8387670656308475,1.8387573231075438
3140,60,0.65,0.0001,90,1.8376302892046126,1.8371902509200506
3141,60,0.65,0.0001,100,1.846508748018875,1.8451460061198341
3142,60,0.65,0.0001,110,1.812289526014189,1.810959873618759
3143,60,0.65,0.0001,120,1.8378456487611812,1.836009523723881
3144,60,0.65,0.0001,130,1.8300266404364114,1.8293817409838289
3145,60,0.65,0.0001,140,1.8626732336092617,1.8612525269437519
3146,60,0.65,0.0001,150,1.863217073923006,1.8619319186488619
3147,60,0.65,0.0005,50,1.8369087503615982,1.8204818967629786
3148,60,0.65,0.0005,60,1.8450631859748625,1.837301411838183
3149,60,0.65,0.0005,70,1.8183623501776245,1.8104548950454995
3150,60,0.65,0.0005,80,1.8787799234643907,1.8716308293457178
3151,60,0.65,0.0005,90,1.8546733689015906,1.8501573263632904
3152,60,0.65,0.0005,100,1.8550893454237707,1.8474264561122191
3153,60,0.65,0.0005,110,1.8466590755235504,1.8394291571160695
3154,60,0.65,0.0005,120,1.8514888941926373,1.8448195226568784
3155,60,0.65,0.0005,130,1.8349636404365708,1.8303782570618798
3156,60,0.65,0.0005,140,1.841667447776154,1.8353631308988148
3157,60,0.65,0.0005,150,1.8517881437983763,1.8422560220299418
3158,60,0.65,0.001,50,1.8836768083564894,1.8656627354800028
3159,60,0.65,0.001,60,1.8423777738257356,1.8296831149211943
3160,60,0.65,0.001,70,1.8706786133144309,1.8553116779029377
3161,60,0.65,0.001,80,1.8619338938243362,1.8461108767606746
